상권_코드,상권_코드_명_x,경도(WGS84),위도(WGS84),기준_년분기_코드,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액
3110403,방학1동주민센터,127.040088,37.664856,20241,CS100009,호프-간이주점,201683293,22360304,38141273,30064365,28052370,27866414,35501116,19697451,38142324,0,1225490,3715845,58024883,100574751,167418549,29433959,721723,3417827,6713084,25162616,64987871,95849388
3110403,방학1동주민센터,127.040088,37.664856,20242,CS100009,호프-간이주점,186386432,20706460,29772300,22237220,25706986,35580846,23600272,28782348,25128381,0,2112808,10717464,57854311,90573468,146354540,34921948,1403491,6915386,7287524,26055564,49493436,90121087
3110403,방학1동주민센터,127.040088,37.664856,20243,CS100009,호프-간이주점,177588317,23172153,29968298,31433665,15827608,25918441,34227243,17040909,32476088,0,1148429,9059982,60626255,74277563,137991669,33227574,502069,3414624,8497301,18305544,48164639,92551464
3110403,방학1동주민센터,127.040088,37.664856,20244,CS100009,호프-간이주점,324385718,44160276,44413795,40167733,39919770,72515711,54983491,28224942,28848301,10966642,30228309,57194893,106045874,91101699,191890134,129033438,3343485,19906415,46011045,42748979,91969108,116944541
3110403,방학1동주민센터,127.040088,37.664856,20241,CS100010,커피-음료,145926053,17952886,17215747,20764247,17637317,19351806,26606867,26397183,17263,25806946,40385787,41972013,34305166,3438878,78980492,63928774,2033103,18224825,40950873,30596077,33900943,17203445
3110403,방학1동주민센터,127.040088,37.664856,20242,CS100010,커피-음료,184165320,25237855,25379367,26879977,23568155,25687568,27926983,29485415,0,32223163,55117547,50876235,39771947,6176428,101563969,78516887,1821096,23923552,45839952,38675002,44140445,25680808
3110403,방학1동주민센터,127.040088,37.664856,20243,CS100010,커피-음료,185234519,29121700,24352588,24915324,24765529,25962663,26949699,29167016,0,37834386,57419847,45312737,39891014,4776535,106514621,78719898,1737408,26774087,45804309,40390945,43775844,26751926
3110403,방학1동주민센터,127.040088,37.664856,20244,CS100010,커피-음료,147604152,18533167,19292932,22630474,18448577,19451324,26372324,22875354,0,26585786,47343090,35537226,32984913,5153137,86893339,60710813,2080679,20737594,39574381,32201604,31463537,21546357
3110403,방학1동주민센터,127.040088,37.664856,20241,CS300009,청과상,194529446,4724982,58300853,11439026,41416364,30187505,48460716,0,0,26917092,59364374,60356328,47891652,0,67048582,127480864,57478,1040316,20852237,46729575,61745348,64104492
3110403,방학1동주민센터,127.040088,37.664856,20242,CS300009,청과상,207219625,5984636,66967367,26807411,11959966,44916497,50583748,0,0,34353725,54529403,68945826,49390671,0,70144062,137075563,36343,1851776,18502689,61977476,61386985,63464356
3110403,방학1동주민센터,127.040088,37.664856,20243,CS300009,청과상,159993418,5387148,41259883,24637860,21668769,26946448,38591890,1501420,0,23505631,45946525,50730630,39810632,0,52989769,107003649,0,1108273,14436981,30083297,50797583,63567284
3110403,방학1동주민센터,127.040088,37.664856,20244,CS300009,청과상,58296225,7291514,12796600,18254246,9556851,5315284,5081730,0,0,7290281,15039742,24697173,11269029,0,18782505,39513720,0,621266,7408927,6126631,8380821,35758580
3110404,신창초등학교,127.040515,37.63625,20241,CS100001,한식음식점,1834651377,211176464,250219581,230936821,231321629,264611904,366772028,279612950,54458209,12581552,352866345,209753982,851054874,353936415,1100070113,653899563,1463653,120174165,274258753,398095251,562178105,397799741
3110404,신창초등학교,127.040515,37.63625,20242,CS100001,한식음식점,2038568766,231201568,292061061,267807240,267666308,316413245,374288368,289130976,47586671,14019220,428235335,165796398,989579283,393351859,1166125695,755238561,1273516,130586819,279618391,431239526,640040946,438605057
3110404,신창초등학교,127.040515,37.63625,20243,CS100001,한식음식점,1730510403,251974485,213993939,205146220,229581824,279119140,303249624,247445171,61726432,14358668,369445000,140184292,822640462,322155549,1002067380,626702418,2429089,116372984,244092294,382812604,505193950,377868871
3110404,신창초등학교,127.040515,37.63625,20244,CS100001,한식음식점,1795392349,224466899,274871613,231485323,224982467,287469954,306754486,245361607,48533593,15572714,366417523,154275529,843024977,367568013,978933710,699126607,2217320,122988289,240952676,383995015,510437949,417469070
3110404,신창초등학교,127.040515,37.63625,20241,CS100002,중식음식점,94224691,11608421,8869159,12129521,12086109,13775392,15771781,19984308,0,1762594,49209504,16701966,26550627,0,49851148,27984665,306306,3686049,11167247,18304498,28593615,15778097
3110404,신창초등학교,127.040515,37.63625,20242,CS100002,중식음식점,88438022,8180439,5281216,10664012,15011500,10041321,20009395,19250139,0,2372794,48126339,14450503,23488386,0,51652114,25703735,171471,2528016,11157938,16203677,29920122,17374624
3110404,신창초등학교,127.040515,37.63625,20243,CS100002,중식음식점,83904431,2591816,9047715,9592680,10203928,16329799,16941790,19196703,0,2074916,43868371,10901269,27059875,0,48091401,29568185,47335,2544714,5772269,17598783,26566277,25130209
3110404,신창초등학교,127.040515,37.63625,20244,CS100002,중식음식점,83916919,4749421,11673173,10821878,10551237,10939842,18500031,16681337,0,3339854,45569147,12304930,22702988,0,47928530,24595054,47507,3973340,6016683,18140223,25780602,18565230
3110404,신창초등학교,127.040515,37.63625,20241,CS100005,제과점,107569572,13406264,15051868,15476583,15819206,15774827,16421007,15619817,0,19354683,23326496,26771853,29844676,8271864,49282935,46889084,218259,6249478,15619209,25990829,28136572,19957673
3110404,신창초등학교,127.040515,37.63625,20242,CS100005,제과점,100022291,12392659,13412452,13032755,14046982,13138320,16506406,17492717,20803,19504964,22190195,22665463,27700649,7940217,48662283,42844589,360422,4872487,14650653,25746283,23969439,21907587
3110404,신창초등학교,127.040515,37.63625,20243,CS100005,제과점,92926910,11073915,13480632,14017825,13440571,12227300,12718756,15967911,0,17126918,19849492,20446441,29253515,6250544,45023919,39752015,864639,5269318,12833510,21984463,26513504,17310502
3110404,신창초등학교,127.040515,37.63625,20244,CS100005,제과점,117344955,19648095,23626019,13808765,16036326,13945578,13387183,16892989,21266,18030555,26875700,32297417,32311443,7808574,45028897,45531471,391579,4943727,15371594,22991514,27007208,19854747
3110404,신창초등학교,127.040515,37.63625,20241,CS100007,치킨전문점,41586467,5333231,6541249,5325700,5090301,6072610,6879506,6343870,5042911,190158,155231,5163289,20778036,10256842,26044386,15542081,0,2482260,10086934,13217021,9547028,6253224
3110404,신창초등학교,127.040515,37.63625,20242,CS100007,치킨전문점,30472330,2921776,3100422,4533709,3013701,3887826,7051170,5963726,2611295,0,82267,1919937,13881466,11977365,18041101,11881349,0,1742396,3708450,12251076,6877333,5343195
3110404,신창초등학교,127.040515,37.63625,20243,CS100007,치킨전문점,25922089,4436836,2210894,5591290,1917565,4145142,4156952,3463410,1788240,0,0,722251,11549812,11861786,14230149,11691940,244802,782248,2553370,11341333,6399383,4600953
3110404,신창초등학교,127.040515,37.63625,20244,CS100007,치킨전문점,6303302,1084124,1235669,1518633,168398,734407,256460,1305611,240569,0,0,1334122,3508833,1219778,2587909,3715393,0,0,687778,1340584,2354763,1920177
3110404,신창초등학교,127.040515,37.63625,20241,CS100008,분식전문점,34363568,5932786,6303944,6488741,7535419,5861067,999341,1242270,0,1687829,23171588,3251958,4766995,1485198,12033271,8607218,0,802108,3154888,8126668,4765428,3791396
3110404,신창초등학교,127.040515,37.63625,20242,CS100008,분식전문점,37560960,13965573,4142624,6477981,1231398,9942726,650494,1150164,0,3551527,24339662,3778053,5610797,280921,7328237,10809327,0,1809848,2159190,6189265,3800380,4178880
3110404,신창초등학교,127.040515,37.63625,20243,CS100008,분식전문점,28963934,10786886,5198361,4831147,3270491,4877049,0,0,0,654099,20380328,3431147,4498360,0,6437705,8526230,0,1308197,3052459,3786885,2765574,4050821
3110404,신창초등학교,127.040515,37.63625,20244,CS100008,분식전문점,31555082,12496721,4544262,3477049,4050820,6986230,0,0,0,1262295,27102624,2099999,1090164,0,4108197,7975409,0,952459,2375409,2513114,1767213,4475410
3110404,신창초등학교,127.040515,37.63625,20241,CS100009,호프-간이주점,236774751,19066660,38983264,29196038,29719113,47500320,45319874,26989482,52720692,1158964,3090570,3332976,62264614,114206935,169707544,62838367,32440,8597202,20675330,45705810,83717509,73817619
3110404,신창초등학교,127.040515,37.63625,20242,CS100009,호프-간이주점,257811724,31643874,37692558,39028686,31985458,38659473,44325610,34476065,63902081,0,0,827612,70732922,122349109,176319071,73511528,327432,12375266,19951157,54265648,97843981,65067113
3110404,신창초등학교,127.040515,37.63625,20243,CS100009,호프-간이주점,235518760,36333354,30768455,26524655,29872153,39274933,39759681,32985529,45965625,0,0,6211544,72851429,110490162,160119800,72640954,312539,10482300,18449701,46458550,81892776,75164888
3110404,신창초등학교,127.040515,37.63625,20244,CS100009,호프-간이주점,276765443,26107478,33092815,37145152,29741175,34965588,59850561,55862674,65874607,201364,504759,4486446,80044949,125653318,187791369,84581072,1834946,21017007,30460995,49260825,92507788,77290880
3110404,신창초등학교,127.040515,37.63625,20241,CS100010,커피-음료,41357383,5165726,5772927,7529895,6366572,6592577,5695325,4234361,0,5765606,16775852,14033955,4397761,384209,14109256,27144067,0,2745952,7625916,10459937,13373426,7048093
3110404,신창초등학교,127.040515,37.63625,20242,CS100010,커피-음료,51384106,5821098,13530110,6554191,7167210,5348501,7012879,5950117,0,8207116,24046728,12647270,6354918,128074,16237116,33901517,42003,1777048,8091918,12455779,20174421,7597463
3110404,신창초등학교,127.040515,37.63625,20243,CS100010,커피-음료,46179682,7915566,6274446,6334168,4990907,6461742,9957024,4245829,0,9884373,16662588,12669826,6791605,171290,15252554,30062838,21515,2975596,7215468,11442963,17688929,5970924
3110404,신창초등학교,127.040515,37.63625,20244,CS100010,커피-음료,41202467,6308561,5919979,5551301,6313625,6297338,6175949,4635714,0,5848051,16239397,13904183,5072341,138495,15732367,25470100,33915,2307456,7171708,11960599,13188864,6539925
3110404,신창초등학교,127.040515,37.63625,20241,CS300009,청과상,87423545,16391915,13659930,5463971,21855885,21855886,8195958,0,0,0,0,87423545,0,0,87423545,0,0,0,0,0,0,87423545
3110404,신창초등학교,127.040515,37.63625,20242,CS300009,청과상,98624687,24587871,19397099,5463972,13659930,19123900,16391915,0,0,0,5463972,87696743,5463972,0,98624687,0,0,0,0,0,0,98624687
3110404,신창초등학교,127.040515,37.63625,20243,CS300009,청과상,16309955,0,8113998,0,2731986,0,5463971,0,0,0,8113998,8195957,0,0,16309955,0,0,0,8113998,0,0,8195957
3110404,신창초등학교,127.040515,37.63625,20244,CS300009,청과상,90155531,24587871,16391914,5463972,13659929,16391915,10927944,2731986,0,0,0,87423545,2731986,0,90155531,0,0,0,0,0,0,90155531
3110404,신창초등학교,127.040515,37.63625,20241,CS300010,반찬가게,976194234,189448987,221612268,187548749,115339724,125697192,136547314,0,0,208592122,250561564,230421392,286619156,0,393194093,583000141,73227,9736960,39320603,125740659,162328509,638994276
3110404,신창초등학교,127.040515,37.63625,20242,CS300010,반찬가게,1340723547,323002949,329728740,154041702,136335393,311309802,86304961,0,0,259850577,288838722,467617292,322882110,1534846,443100665,826669138,3302973,26511002,69074003,125217999,266340465,779323362
3110404,신창초등학교,127.040515,37.63625,20243,CS300010,반찬가게,1485182445,474310926,166818920,150116437,262146565,312210753,115062847,4515997,0,142189482,470300192,464818393,407874378,0,538467241,917930124,1407950,16137093,189204566,116614421,508160161,624873173
3110404,신창초등학교,127.040515,37.63625,20244,CS300010,반찬가게,1217469476,459492003,200132820,124986745,138633940,173180661,121043307,0,0,127427550,493919678,275186648,320935600,0,347239605,809172041,970187,17509099,100249423,113709389,214748809,709224738
3110405,방학역 1번,127.04102,37.669144,20241,CS100001,한식음식점,1204766274,141356913,136989442,166489627,191489223,202457175,194287787,171696107,64313671,15848493,275365092,125620396,533095270,190523352,751576789,411141811,1929353,82750093,148027315,196217781,311511658,422282394
3110405,방학역 1번,127.04102,37.669144,20242,CS100001,한식음식점,1241767222,153414407,170393128,172100033,174909140,202223755,202358708,166368051,65566923,15221267,296160286,129848012,525372718,209598016,742768511,451449383,1688428,86654683,173963586,175403347,324726096,431781749
3110405,방학역 1번,127.04102,37.669144,20243,CS100001,한식음식점,1145880228,146816122,146821818,161079663,156061070,189009223,189453369,156638963,51290883,16846202,285463248,121687940,509145437,161446518,714372177,384329391,511232,76360228,140797744,163245019,264462984,453324360
3110405,방학역 1번,127.04102,37.669144,20244,CS100001,한식음식점,1200413558,137817616,173114771,162822162,183744546,176866257,193850187,172198019,59034046,17905171,281966645,129258387,533553263,178696046,726456817,430939980,1389972,82087197,152165678,201792879,291332098,428628974
3110405,방학역 1번,127.04102,37.669144,20241,CS100002,중식음식점,104348664,10351087,15478731,18205979,14463742,10868682,20551615,14428828,2089829,736921,54472333,18807456,27348972,893153,50493653,28707386,59709,2804373,8705572,16501985,24054922,27074479
3110405,방학역 1번,127.04102,37.669144,20242,CS100002,중식음식점,102763898,10586845,11119471,16555169,9853573,15497214,20185049,18966577,0,707735,54240251,18018066,29797846,0,50577539,31716757,87555,1904319,6807393,17507329,22570919,33416782
3110405,방학역 1번,127.04102,37.669144,20243,CS100002,중식음식점,112230771,16347227,16781353,13257270,12451034,18386525,17999825,17007537,0,616533,59858357,20035476,31720405,0,59807283,34766585,211591,1845949,11400375,16631780,27138367,37345807
3110405,방학역 1번,127.04102,37.669144,20244,CS100002,중식음식점,86894576,10579550,14563295,10433624,10772900,9350132,17478143,13716932,0,361164,45984555,20082902,20465955,0,46024685,23001398,0,1524915,10338773,12228499,18412063,26521834
3110405,방학역 1번,127.04102,37.669144,20241,CS100005,제과점,50945943,7570794,8636712,8250381,4872002,7553295,8392327,5670432,0,2668294,9247108,15344333,15839246,7846962,23956203,26546044,47483,2090222,4061985,8422265,14634897,21245395
3110405,방학역 1번,127.04102,37.669144,20242,CS100005,제과점,52980450,7610458,8267283,7858426,7160903,10516023,8321987,3245370,26622,3239320,7512316,15704261,18792246,7705685,22767285,29602640,88739,2871265,5227154,6922337,13164039,24096390
3110405,방학역 1번,127.04102,37.669144,20243,CS100005,제과점,46238313,7401538,6034211,6699054,6021334,9366643,6871240,3844293,0,2844232,7992667,12908737,16536433,5956244,19863143,26007982,102056,2660539,4890580,6988462,12875150,18354338
3110405,방학역 1번,127.04102,37.669144,20244,CS100005,제과점,51187321,5581236,9029609,8287298,6896611,7367085,10257541,3767941,79865,3845615,9485526,13932493,16542179,7301643,23504445,23863381,76828,2630006,5587710,6605268,14021576,18446438
3110405,방학역 1번,127.04102,37.669144,20241,CS100006,패스트푸드점,360091351,45797874,43851064,49298986,50071409,48145507,62668412,60258099,10316100,45430176,101785941,57079839,106209805,39269490,204911058,146381790,2416292,53247977,96200740,88930833,66948476,43548530
